wk_start,wk_end,year_wk_num,mmwrid
2019-04-14,2019-04-20,16,2990
2019-04-21,2019-04-27,17,2991
2019-04-28,2019-05-04,18,2992
2019-05-05,2019-05-11,19,2993
2019-05-12,2019-05-18,20,2994
2019-05-19,2019-05-25,21,2995
2019-05-26,2019-06-01,22,2996
2019-06-02,2019-06-08,23,2997
2019-06-09,2019-06-15,24,2998
2019-06-16,2019-06-22,25,2999
2019-06-23,2019-06-29,26,3000
2019-06-30,2019-07-06,27,3001
2019-07-07,2019-07-13,28,3002
2019-07-14,2019-07-20,29,3003
2019-07-21,2019-07-27,30,3004
2019-07-28,2019-08-03,31,3005
2019-08-04,2019-08-10,32,3006
2019-08-11,2019-08-17,33,3007
2019-08-18,2019-08-24,34,3008
2019-08-25,2019-08-31,35,3009
2019-09-01,2019-09-07,36,3010
2019-09-08,2019-09-14,37,3011
2019-09-15,2019-09-21,38,3012
2019-09-22,2019-09-28,39,3013
2019-09-29,2019-10-05,40,3014
2019-10-06,2019-10-12,41,3015
2019-10-13,2019-10-19,42,3016
2019-10-20,2019-10-26,43,3017
2019-10-27,2019-11-02,44,3018
2019-11-03,2019-11-09,45,3019
2019-11-10,2019-11-16,46,3020
2019-11-17,2019-11-23,47,3021
2019-11-24,2019-11-30,48,3022
2019-12-01,2019-12-07,49,3023
2019-12-08,2019-12-14,50,3024
2019-12-15,2019-12-21,51,3025
2019-12-22,2019-12-28,52,3026
2019-12-29,2020-01-04,1,3027
2020-01-05,2020-01-11,2,3028
2020-01-12,2020-01-18,3,3029
2020-01-19,2020-01-25,4,3030
2020-01-26,2020-02-01,5,3031
2020-02-02,2020-02-08,6,3032
2020-02-09,2020-02-15,7,3033
2020-02-16,2020-02-22,8,3034
2020-02-23,2020-02-29,9,3035
2020-03-01,2020-03-07,10,3036
2020-03-08,2020-03-14,11,3037
2020-03-15,2020-03-21,12,3038
2020-03-22,2020-03-28,13,3039
2020-03-29,2020-04-04,14,3040
2020-04-05,2020-04-11,15,3041
2020-04-12,2020-04-18,16,3042
2020-04-19,2020-04-25,17,3043
2020-04-26,2020-05-02,18,3044
2020-05-03,2020-05-09,19,3045
2020-05-10,2020-05-16,20,3046
2020-05-17,2020-05-23,21,3047
2020-05-24,2020-05-30,22,3048
2020-05-31,2020-06-06,23,3049
2020-06-07,2020-06-13,24,3050
2020-06-14,2020-06-20,25,3051
2020-06-21,2020-06-27,26,3052
2020-06-28,2020-07-04,27,3053
2020-07-05,2020-07-11,28,3054
2020-07-12,2020-07-18,29,3055
2020-07-19,2020-07-25,30,3056
2020-07-26,2020-08-01,31,3057
2020-08-02,2020-08-08,32,3058
2020-08-09,2020-08-15,33,3059
2020-08-16,2020-08-22,34,3060
2020-08-23,2020-08-29,35,3061
2020-08-30,2020-09-05,36,3062
2020-09-06,2020-09-12,37,3063
2020-09-13,2020-09-19,38,3064
2020-09-20,2020-09-26,39,3065
2020-09-27,2020-10-03,40,3066
2020-10-04,2020-10-10,41,3067
2020-10-11,2020-10-17,42,3068
2020-10-18,2020-10-24,43,3069
2020-10-25,2020-10-31,44,3070
2020-11-01,2020-11-07,45,3071
2020-11-08,2020-11-14,46,3072
2020-11-15,2020-11-21,47,3073
2020-11-22,2020-11-28,48,3074
2020-11-29,2020-12-05,49,3075
2020-12-06,2020-12-12,50,3076
2020-12-13,2020-12-19,51,3077
2020-12-20,2020-12-26,52,3078
2020-12-27,2021-01-02,53,3079
2021-01-03,2021-01-09,1,3080
2021-01-10,2021-01-16,2,3081
2021-01-17,2021-01-23,3,3082
2021-01-24,2021-01-30,4,3083
2021-01-31,2021-02-06,5,3084
2021-02-07,2021-02-13,6,3085
2021-02-14,2021-02-20,7,3086
2021-02-21,2021-02-27,8,3087
2021-02-28,2021-03-06,9,3088
2021-03-07,2021-03-13,10,3089
2021-03-14,2021-03-20,11,3090
2021-03-21,2021-03-27,12,3091
2021-03-28,2021-04-03,13,3092
2021-04-04,2021-04-10,14,3093
2021-04-11,2021-04-17,15,3094
2021-04-18,2021-04-24,16,3095
2021-04-25,2021-05-01,17,3096
2021-05-02,2021-05-08,18,3097
2021-05-09,2021-05-15,19,3098
2021-05-16,2021-05-22,20,3099
2021-05-23,2021-05-29,21,3100
2021-05-30,2021-06-05,22,3101
2021-06-06,2021-06-12,23,3102
2021-06-13,2021-06-19,24,3103
2021-06-20,2021-06-26,25,3104
2021-06-27,2021-07-03,26,3105
2021-07-04,2021-07-10,27,3106
2021-07-11,2021-07-17,28,3107
2021-07-18,2021-07-24,29,3108
2021-07-25,2021-07-31,30,3109
2021-08-01,2021-08-07,31,3110
2021-08-08,2021-08-14,32,3111
2021-08-15,2021-08-21,33,3112
2021-08-22,2021-08-28,34,3113
2021-08-29,2021-09-04,35,3114
2021-09-05,2021-09-11,36,3115
2021-09-12,2021-09-18,37,3116
2021-09-19,2021-09-25,38,3117
2021-09-26,2021-10-02,39,3118
2021-10-03,2021-10-09,40,3119
2021-10-10,2021-10-16,41,3120
2021-10-17,2021-10-23,42,3121
2021-10-24,2021-10-30,43,3122
2021-10-31,2021-11-06,44,3123
2021-11-07,2021-11-13,45,3124
2021-11-14,2021-11-20,46,3125
2021-11-21,2021-11-27,47,3126
2021-11-28,2021-12-04,48,3127
2021-12-05,2021-12-11,49,3128
2021-12-12,2021-12-18,50,3129
2021-12-19,2021-12-25,51,3130
2021-12-26,2022-01-01,52,3131
2022-01-02,2022-01-08,1,3132
2022-01-09,2022-01-15,2,3133
2022-01-16,2022-01-22,3,3134
2022-01-23,2022-01-29,4,3135
2022-01-30,2022-02-05,5,3136
2022-02-06,2022-02-12,6,3137
2022-02-13,2022-02-19,7,3138
2022-02-20,2022-02-26,8,3139
2022-02-27,2022-03-05,9,3140
2022-03-06,2022-03-12,10,3141
2022-03-13,2022-03-19,11,3142
2022-03-20,2022-03-26,12,3143
2022-03-27,2022-04-02,13,3144
2022-04-03,2022-04-09,14,3145
2022-04-10,2022-04-16,15,3146
2022-04-17,2022-04-23,16,3147
2022-04-24,2022-04-30,17,3148
2022-05-01,2022-05-07,18,3149
2022-05-08,2022-05-14,19,3150
2022-05-15,2022-05-21,20,3151
2022-05-22,2022-05-28,21,3152
2022-05-29,2022-06-04,22,3153
2022-06-05,2022-06-11,23,3154
2022-06-12,2022-06-18,24,3155
2022-06-19,2022-06-25,25,3156
2022-06-26,2022-07-02,26,3157
2022-07-03,2022-07-09,27,3158
2022-07-10,2022-07-16,28,3159
2022-07-17,2022-07-23,29,3160
2022-07-24,2022-07-30,30,3161
2022-07-31,2022-08-06,31,3162
2022-08-07,2022-08-13,32,3163
2022-08-14,2022-08-20,33,3164
2022-08-21,2022-08-27,34,3165
2022-08-28,2022-09-03,35,3166
2022-09-04,2022-09-10,36,3167
2022-09-11,2022-09-17,37,3168
2022-09-18,2022-09-24,38,3169
2022-09-25,2022-10-01,39,3170
2022-10-02,2022-10-08,40,3171
2022-10-09,2022-10-15,41,3172
2022-10-16,2022-10-22,42,3173
2022-10-23,2022-10-29,43,3174
2022-10-30,2022-11-05,44,3175
2022-11-06,2022-11-12,45,3176
2022-11-13,2022-11-19,46,3177
2022-11-20,2022-11-26,47,3178
2022-11-27,2022-12-03,48,3179
2022-12-04,2022-12-10,49,3180
2022-12-11,2022-12-17,50,3181
2022-12-18,2022-12-24,51,3182
2022-12-25,2022-12-31,52,3183
2023-01-01,2023-01-07,1,3184
2023-01-08,2023-01-14,2,3185
2023-01-15,2023-01-21,3,3186
2023-01-22,2023-01-28,4,3187
2023-01-29,2023-02-04,5,3188
2023-02-05,2023-02-11,6,3189
2023-02-12,2023-02-18,7,3190
2023-02-19,2023-02-25,8,3191
2023-02-26,2023-03-04,9,3192
2023-03-05,2023-03-11,10,3193
2023-03-12,2023-03-18,11,3194
2023-03-19,2023-03-25,12,3195
2023-03-26,2023-04-01,13,3196
2023-04-02,2023-04-08,14,3197
2023-04-09,2023-04-15,15,3198
2023-04-16,2023-04-22,16,3199
2023-04-23,2023-04-29,17,3200
2023-04-30,2023-05-06,18,3201
2023-05-07,2023-05-13,19,3202
2023-05-14,2023-05-20,20,3203
2023-05-21,2023-05-27,21,3204
2023-05-28,2023-06-03,22,3205
2023-06-04,2023-06-10,23,3206
2023-06-11,2023-06-17,24,3207
2023-06-18,2023-06-24,25,3208
2023-06-25,2023-07-01,26,3209
2023-07-02,2023-07-08,27,3210
2023-07-09,2023-07-15,28,3211
2023-07-16,2023-07-22,29,3212
2023-07-23,2023-07-29,30,3213
2023-07-30,2023-08-05,31,3214
2023-08-06,2023-08-12,32,3215
2023-08-13,2023-08-19,33,3216
2023-08-20,2023-08-26,34,3217
2023-08-27,2023-09-02,35,3218
2023-09-03,2023-09-09,36,3219
2023-09-10,2023-09-16,37,3220
2023-09-17,2023-09-23,38,3221
2023-09-24,2023-09-30,39,3222
2023-10-01,2023-10-07,40,3223
2023-10-08,2023-10-14,41,3224
2023-10-15,2023-10-21,42,3225
2023-10-22,2023-10-28,43,3226
2023-10-29,2023-11-04,44,3227
2023-11-05,2023-11-11,45,3228
2023-11-12,2023-11-18,46,3229
2023-11-19,2023-11-25,47,3230
2023-11-26,2023-12-02,48,3231
2023-12-03,2023-12-09,49,3232
2023-12-10,2023-12-16,50,3233
2023-12-17,2023-12-23,51,3234
2023-12-24,2023-12-30,52,3235
2023-12-31,2024-01-06,1,3236
2024-01-07,2024-01-13,2,3237
2024-01-14,2024-01-20,3,3238
2024-01-21,2024-01-27,4,3239
2024-01-28,2024-02-03,5,3240
2024-02-04,2024-02-10,6,3241
2024-02-11,2024-02-17,7,3242
2024-02-18,2024-02-24,8,3243
2024-02-25,2024-03-02,9,3244
2024-03-03,2024-03-09,10,3245
2024-03-10,2024-03-16,11,3246
2024-03-17,2024-03-23,12,3247
2024-03-24,2024-03-30,13,3248
2024-03-31,2024-04-06,14,3249
2024-04-07,2024-04-13,15,3250
2024-04-14,2024-04-20,16,3251
2024-04-21,2024-04-27,17,3252
2024-04-28,2024-05-04,18,3253
2024-05-05,2024-05-11,19,3254
2024-05-12,2024-05-18,20,3255
2024-05-19,2024-05-25,21,3256
2024-05-26,2024-06-01,22,3257
2024-06-02,2024-06-08,23,3258
2024-06-09,2024-06-15,24,3259
2024-06-16,2024-06-22,25,3260
2024-06-23,2024-06-29,26,3261
2024-06-30,2024-07-06,27,3262
2024-07-07,2024-07-13,28,3263
2024-07-14,2024-07-20,29,3264
2024-07-21,2024-07-27,30,3265
2024-07-28,2024-08-03,31,3266
2024-08-04,2024-08-10,32,3267
2024-08-11,2024-08-17,33,3268
2024-08-18,2024-08-24,34,3269
2024-08-25,2024-08-31,35,3270
2024-09-01,2024-09-07,36,3271
2024-09-08,2024-09-14,37,3272
2024-09-15,2024-09-21,38,3273
2024-09-22,2024-09-28,39,3274
2024-09-29,2024-10-05,40,3275
2024-10-06,2024-10-12,41,3276
2024-10-13,2024-10-19,42,3277
2024-10-20,2024-10-26,43,3278
2024-10-27,2024-11-02,44,3279
2024-11-03,2024-11-09,45,3280
2024-11-10,2024-11-16,46,3281
2024-11-17,2024-11-23,47,3282
2024-11-24,2024-11-30,48,3283
2024-12-01,2024-12-07,49,3284
2024-12-08,2024-12-14,50,3285
2024-12-15,2024-12-21,51,3286
2024-12-22,2024-12-28,52,3287
2024-12-29,2025-01-04,1,3288
2025-01-05,2025-01-11,2,3289
2025-01-12,2025-01-18,3,3290
2025-01-19,2025-01-25,4,3291
2025-01-26,2025-02-01,5,3292
2025-02-02,2025-02-08,6,3293
2025-02-09,2025-02-15,7,3294
2025-02-16,2025-02-22,8,3295
2025-02-23,2025-03-01,9,3296
2025-03-02,2025-03-08,10,3297
2025-03-09,2025-03-15,11,3298
2025-03-16,2025-03-22,12,3299
2025-03-23,2025-03-29,13,3300
2025-03-30,2025-04-05,14,3301
2025-04-06,2025-04-12,15,3302
2025-04-13,2025-04-19,16,3303
2025-04-20,2025-04-26,17,3304
2025-04-27,2025-05-03,18,3305
2025-05-04,2025-05-10,19,3306
2025-05-11,2025-05-17,20,3307
2025-05-18,2025-05-24,21,3308
2025-05-25,2025-05-31,22,3309
2025-06-01,2025-06-07,23,3310
2025-06-08,2025-06-14,24,3311
2025-06-15,2025-06-21,25,3312
2025-06-22,2025-06-28,26,3313
2025-06-29,2025-07-05,27,3314
2025-07-06,2025-07-12,28,3315
2025-07-13,2025-07-19,29,3316
2025-07-20,2025-07-26,30,3317
2025-07-27,2025-08-02,31,3318
2025-08-03,2025-08-09,32,3319
2025-08-10,2025-08-16,33,3320
2025-08-17,2025-08-23,34,3321
2025-08-24,2025-08-30,35,3322
2025-08-31,2025-09-06,36,3323
2025-09-07,2025-09-13,37,3324
2025-09-14,2025-09-20,38,3325
2025-09-21,2025-09-27,39,3326
2025-09-28,2025-10-04,40,3327
2025-10-05,2025-10-11,41,3328
2025-10-12,2025-10-18,42,3329
2025-10-19,2025-10-25,43,3330
2025-10-26,2025-11-01,44,3331
2025-11-02,2025-11-08,45,3332
2025-11-09,2025-11-15,46,3333
2025-11-16,2025-11-22,47,3334
2025-11-23,2025-11-29,48,3335
2025-11-30,2025-12-06,49,3336
2025-12-07,2025-12-13,50,3337
2025-12-14,2025-12-20,51,3338
2025-12-21,2025-12-27,52,3339
2025-12-28,2026-01-03,53,3340
2026-01-04,2026-01-10,1,3341
2026-01-11,2026-01-17,2,3342
2026-01-18,2026-01-24,3,3343
2026-01-25,2026-01-31,4,3344
2026-02-01,2026-02-07,5,3345
2026-02-08,2026-02-14,6,3346
2026-02-15,2026-02-21,7,3347
2026-02-22,2026-02-28,8,3348
2026-03-01,2026-03-07,9,3349
2026-03-08,2026-03-14,10,3350
2026-03-15,2026-03-21,11,3351
2026-03-22,2026-03-28,12,3352
2026-03-29,2026-04-04,13,3353
2026-04-05,2026-04-11,14,3354
2026-04-12,2026-04-18,15,3355
2026-04-19,2026-04-25,16,3356
2026-04-26,2026-05-02,17,3357
2026-05-03,2026-05-09,18,3358
2026-05-10,2026-05-16,19,3359
2026-05-17,2026-05-23,20,3360
2026-05-24,2026-05-30,21,3361
2026-05-31,2026-06-06,22,3362
2026-06-07,2026-06-13,23,3363
2026-06-14,2026-06-20,24,3364
2026-06-21,2026-06-27,25,3365
2026-06-28,2026-07-04,26,3366
2026-07-05,2026-07-11,27,3367
2026-07-12,2026-07-18,28,3368
2026-07-19,2026-07-25,29,3369
2026-07-26,2026-08-01,30,3370
2026-08-02,2026-08-08,31,3371
2026-08-09,2026-08-15,32,3372
2026-08-16,2026-08-22,33,3373
2026-08-23,2026-08-29,34,3374
2026-08-30,2026-09-05,35,3375
2026-09-06,2026-09-12,36,3376
2026-09-13,2026-09-19,37,3377
2026-09-20,2026-09-26,38,3378
2026-09-27,2026-10-03,39,3379
2026-10-04,2026-10-10,40,3380
2026-10-11,2026-10-17,41,3381
2026-10-18,2026-10-24,42,3382
2026-10-25,2026-10-31,43,3383
2026-11-01,2026-11-07,44,3384
2026-11-08,2026-11-14,45,3385
2026-11-15,2026-11-21,46,3386
2026-11-22,2026-11-28,47,3387
2026-11-29,2026-12-05,48,3388
2026-12-06,2026-12-12,49,3389
2026-12-13,2026-12-19,50,3390
2026-12-20,2026-12-26,51,3391
2026-12-27,2027-01-02,52,3392
2027-01-03,2027-01-09,1,3393
2027-01-10,2027-01-16,2,3394
2027-01-17,2027-01-23,3,3395
2027-01-24,2027-01-30,4,3396
2027-01-31,2027-02-06,5,3397
2027-02-07,2027-02-13,6,3398
2027-02-14,2027-02-20,7,3399
2027-02-21,2027-02-27,8,3400
2027-02-28,2027-03-06,9,3401
2027-03-07,2027-03-13,10,3402
2027-03-14,2027-03-20,11,3403
2027-03-21,2027-03-27,12,3404
2027-03-28,2027-04-03,13,3405
2027-04-04,2027-04-10,14,3406
2027-04-11,2027-04-17,15,3407
2027-04-18,2027-04-24,16,3408
2027-04-25,2027-05-01,17,3409
2027-05-02,2027-05-08,18,3410
2027-05-09,2027-05-15,19,3411
2027-05-16,2027-05-22,20,3412
2027-05-23,2027-05-29,21,3413
2027-05-30,2027-06-05,22,3414
2027-06-06,2027-06-12,23,3415
2027-06-13,2027-06-19,24,3416
2027-06-20,2027-06-26,25,3417
2027-06-27,2027-07-03,26,3418
2027-07-04,2027-07-10,27,3419
2027-07-11,2027-07-17,28,3420
2027-07-18,2027-07-24,29,3421
2027-07-25,2027-07-31,30,3422
2027-08-01,2027-08-07,31,3423
2027-08-08,2027-08-14,32,3424
2027-08-15,2027-08-21,33,3425
2027-08-22,2027-08-28,34,3426
2027-08-29,2027-09-04,35,3427
2027-09-05,2027-09-11,36,3428
2027-09-12,2027-09-18,37,3429
2027-09-19,2027-09-25,38,3430
2027-09-26,2027-10-02,39,3431
2027-10-03,2027-10-09,40,3432
2027-10-10,2027-10-16,41,3433
2027-10-17,2027-10-23,42,3434
2027-10-24,2027-10-30,43,3435
2027-10-31,2027-11-06,44,3436
2027-11-07,2027-11-13,45,3437
2027-11-14,2027-11-20,46,3438
2027-11-21,2027-11-27,47,3439
2027-11-28,2027-12-04,48,3440
2027-12-05,2027-12-11,49,3441
2027-12-12,2027-12-18,50,3442
2027-12-19,2027-12-25,51,3443
2027-12-26,2028-01-01,52,3444
2028-01-02,2028-01-08,1,3445
2028-01-09,2028-01-15,2,3446
2028-01-16,2028-01-22,3,3447
2028-01-23,2028-01-29,4,3448
2028-01-30,2028-02-05,5,3449
2028-02-06,2028-02-12,6,3450
2028-02-13,2028-02-19,7,3451
2028-02-20,2028-02-26,8,3452
2028-02-27,2028-03-04,9,3453
2028-03-05,2028-03-11,10,3454
2028-03-12,2028-03-18,11,3455
2028-03-19,2028-03-25,12,3456
2028-03-26,2028-04-01,13,3457
2028-04-02,2028-04-08,14,3458
2028-04-09,2028-04-15,15,3459
2028-04-16,2028-04-22,16,3460
2028-04-23,2028-04-29,17,3461
2028-04-30,2028-05-06,18,3462
2028-05-07,2028-05-13,19,3463
2028-05-14,2028-05-20,20,3464
2028-05-21,2028-05-27,21,3465
2028-05-28,2028-06-03,22,3466
2028-06-04,2028-06-10,23,3467
2028-06-11,2028-06-17,24,3468
2028-06-18,2028-06-24,25,3469
2028-06-25,2028-07-01,26,3470
2028-07-02,2028-07-08,27,3471
2028-07-09,2028-07-15,28,3472
2028-07-16,2028-07-22,29,3473
2028-07-23,2028-07-29,30,3474
2028-07-30,2028-08-05,31,3475
2028-08-06,2028-08-12,32,3476
2028-08-13,2028-08-19,33,3477
2028-08-20,2028-08-26,34,3478
2028-08-27,2028-09-02,35,3479
2028-09-03,2028-09-09,36,3480
2028-09-10,2028-09-16,37,3481
2028-09-17,2028-09-23,38,3482
2028-09-24,2028-09-30,39,3483
2028-10-01,2028-10-07,40,3484
2028-10-08,2028-10-14,41,3485
2028-10-15,2028-10-21,42,3486
2028-10-22,2028-10-28,43,3487
2028-10-29,2028-11-04,44,3488
2028-11-05,2028-11-11,45,3489
2028-11-12,2028-11-18,46,3490
2028-11-19,2028-11-25,47,3491
2028-11-26,2028-12-02,48,3492
2028-12-03,2028-12-09,49,3493
2028-12-10,2028-12-16,50,3494
2028-12-17,2028-12-23,51,3495
2028-12-24,2028-12-30,52,3496
2028-12-31,2029-01-06,1,3497
2029-01-07,2029-01-13,2,3498
2029-01-14,2029-01-20,3,3499
2029-01-21,2029-01-27,4,3500
2029-01-28,2029-02-03,5,3501
2029-02-04,2029-02-10,6,3502
2029-02-11,2029-02-17,7,3503
2029-02-18,2029-02-24,8,3504
2029-02-25,2029-03-03,9,3505
2029-03-04,2029-03-10,10,3506
2029-03-11,2029-03-17,11,3507
2029-03-18,2029-03-24,12,3508
2029-03-25,2029-03-31,13,3509
2029-04-01,2029-04-07,14,3510
2029-04-08,2029-04-14,15,3511
2029-04-15,2029-04-21,16,3512
2029-04-22,2029-04-28,17,3513
2029-04-29,2029-05-05,18,3514
2029-05-06,2029-05-12,19,3515
2029-05-13,2029-05-19,20,3516
2029-05-20,2029-05-26,21,3517
2029-05-27,2029-06-02,22,3518
2029-06-03,2029-06-09,23,3519
2029-06-10,2029-06-16,24,3520
2029-06-17,2029-06-23,25,3521
2029-06-24,2029-06-30,26,3522
2029-07-01,2029-07-07,27,3523
2029-07-08,2029-07-14,28,3524
2029-07-15,2029-07-21,29,3525
2029-07-22,2029-07-28,30,3526
2029-07-29,2029-08-04,31,3527
2029-08-05,2029-08-11,32,3528
2029-08-12,2029-08-18,33,3529
2029-08-19,2029-08-25,34,3530
2029-08-26,2029-09-01,35,3531
2029-09-02,2029-09-08,36,3532
2029-09-09,2029-09-15,37,3533
2029-09-16,2029-09-22,38,3534
2029-09-23,2029-09-29,39,3535
2029-09-30,2029-10-06,40,3536
2029-10-07,2029-10-13,41,3537
2029-10-14,2029-10-20,42,3538
2029-10-21,2029-10-27,43,3539
2029-10-28,2029-11-03,44,3540
2029-11-04,2029-11-10,45,3541
2029-11-11,2029-11-17,46,3542
2029-11-18,2029-11-24,47,3543
2029-11-25,2029-12-01,48,3544
2029-12-02,2029-12-08,49,3545
2029-12-09,2029-12-15,50,3546
2029-12-16,2029-12-22,51,3547
2029-12-23,2029-12-29,52,3548
2029-12-30,2030-01-05,1,3549
2030-01-06,2030-01-12,2,3550
2030-01-13,2030-01-19,3,3551
2030-01-20,2030-01-26,4,3552
2030-01-27,2030-02-02,5,3553
2030-02-03,2030-02-09,6,3554
2030-02-10,2030-02-16,7,3555
2030-02-17,2030-02-23,8,3556
2030-02-24,2030-03-02,9,3557
2030-03-03,2030-03-09,10,3558
2030-03-10,2030-03-16,11,3559
2030-03-17,2030-03-23,12,3560
2030-03-24,2030-03-30,13,3561
2030-03-31,2030-04-06,14,3562
2030-04-07,2030-04-13,15,3563
2030-04-14,2030-04-20,16,3564
2030-04-21,2030-04-27,17,3565
2030-04-28,2030-05-04,18,3566
2030-05-05,2030-05-11,19,3567
2030-05-12,2030-05-18,20,3568
2030-05-19,2030-05-25,21,3569
2030-05-26,2030-06-01,22,3570
2030-06-02,2030-06-08,23,3571
2030-06-09,2030-06-15,24,3572
2030-06-16,2030-06-22,25,3573
2030-06-23,2030-06-29,26,3574
2030-06-30,2030-07-06,27,3575
2030-07-07,2030-07-13,28,3576
2030-07-14,2030-07-20,29,3577
2030-07-21,2030-07-27,30,3578
2030-07-28,2030-08-03,31,3579
2030-08-04,2030-08-10,32,3580
2030-08-11,2030-08-17,33,3581
2030-08-18,2030-08-24,34,3582
2030-08-25,2030-08-31,35,3583
2030-09-01,2030-09-07,36,3584
2030-09-08,2030-09-14,37,3585
2030-09-15,2030-09-21,38,3586
2030-09-22,2030-09-28,39,3587
2030-09-29,2030-10-05,40,3588
2030-10-06,2030-10-12,41,3589
2030-10-13,2030-10-19,42,3590
2030-10-20,2030-10-26,43,3591
2030-10-27,2030-11-02,44,3592
2030-11-03,2030-11-09,45,3593
2030-11-10,2030-11-16,46,3594
2030-11-17,2030-11-23,47,3595
2030-11-24,2030-11-30,48,3596
2030-12-01,2030-12-07,49,3597
2030-12-08,2030-12-14,50,3598
2030-12-15,2030-12-21,51,3599
2030-12-22,2030-12-28,52,3600
2030-12-29,2031-01-04,1,3601
2031-01-05,2031-01-11,2,3602
2031-01-12,2031-01-18,3,3603
2031-01-19,2031-01-25,4,3604
2031-01-26,2031-02-01,5,3605
2031-02-02,2031-02-08,6,3606
2031-02-09,2031-02-15,7,3607
2031-02-16,2031-02-22,8,3608
2031-02-23,2031-03-01,9,3609
2031-03-02,2031-03-08,10,3610
2031-03-09,2031-03-15,11,3611
2031-03-16,2031-03-22,12,3612
2031-03-23,2031-03-29,13,3613
2031-03-30,2031-04-05,14,3614
2031-04-06,2031-04-12,15,3615
2031-04-13,2031-04-19,16,3616
2031-04-20,2031-04-26,17,3617
2031-04-27,2031-05-03,18,3618
2031-05-04,2031-05-10,19,3619
2031-05-11,2031-05-17,20,3620
2031-05-18,2031-05-24,21,3621
2031-05-25,2031-05-31,22,3622
2031-06-01,2031-06-07,23,3623
2031-06-08,2031-06-14,24,3624
2031-06-15,2031-06-21,25,3625
2031-06-22,2031-06-28,26,3626
2031-06-29,2031-07-05,27,3627
2031-07-06,2031-07-12,28,3628
2031-07-13,2031-07-19,29,3629
2031-07-20,2031-07-26,30,3630
2031-07-27,2031-08-02,31,3631
2031-08-03,2031-08-09,32,3632
2031-08-10,2031-08-16,33,3633
2031-08-17,2031-08-23,34,3634
2031-08-24,2031-08-30,35,3635
2031-08-31,2031-09-06,36,3636
2031-09-07,2031-09-13,37,3637
2031-09-14,2031-09-20,38,3638
2031-09-21,2031-09-27,39,3639
2031-09-28,2031-10-04,40,3640
2031-10-05,2031-10-11,41,3641
2031-10-12,2031-10-18,42,3642
2031-10-19,2031-10-25,43,3643
2031-10-26,2031-11-01,44,3644
2031-11-02,2031-11-08,45,3645
2031-11-09,2031-11-15,46,3646
2031-11-16,2031-11-22,47,3647
2031-11-23,2031-11-29,48,3648
2031-11-30,2031-12-06,49,3649
2031-12-07,2031-12-13,50,3650
2031-12-14,2031-12-20,51,3651
2031-12-21,2031-12-27,52,3652
2031-12-28,2032-01-03,53,3653
2032-01-04,2032-01-10,1,3654
2032-01-11,2032-01-17,2,3655
2032-01-18,2032-01-24,3,3656
2032-01-25,2032-01-31,4,3657
2032-02-01,2032-02-07,5,3658
2032-02-08,2032-02-14,6,3659
2032-02-15,2032-02-21,7,3660
2032-02-22,2032-02-28,8,3661
2032-02-29,2032-03-06,9,3662
2032-03-07,2032-03-13,10,3663
2032-03-14,2032-03-20,11,3664
2032-03-21,2032-03-27,12,3665
2032-03-28,2032-04-03,13,3666
2032-04-04,2032-04-10,14,3667
2032-04-11,2032-04-17,15,3668
2032-04-18,2032-04-24,16,3669
2032-04-25,2032-05-01,17,3670
2032-05-02,2032-05-08,18,3671
2032-05-09,2032-05-15,19,3672
2032-05-16,2032-05-22,20,3673
2032-05-23,2032-05-29,21,3674
2032-05-30,2032-06-05,22,3675
2032-06-06,2032-06-12,23,3676
2032-06-13,2032-06-19,24,3677
2032-06-20,2032-06-26,25,3678
2032-06-27,2032-07-03,26,3679
2032-07-04,2032-07-10,27,3680
2032-07-11,2032-07-17,28,3681
2032-07-18,2032-07-24,29,3682
2032-07-25,2032-07-31,30,3683
2032-08-01,2032-08-07,31,3684
2032-08-08,2032-08-14,32,3685
2032-08-15,2032-08-21,33,3686
2032-08-22,2032-08-28,34,3687
2032-08-29,2032-09-04,35,3688
2032-09-05,2032-09-11,36,3689
2032-09-12,2032-09-18,37,3690
2032-09-19,2032-09-25,38,3691
2032-09-26,2032-10-02,39,3692
2032-10-03,2032-10-09,40,3693
2032-10-10,2032-10-16,41,3694
2032-10-17,2032-10-23,42,3695
2032-10-24,2032-10-30,43,3696
2032-10-31,2032-11-06,44,3697
2032-11-07,2032-11-13,45,3698
2032-11-14,2032-11-20,46,3699
2032-11-21,2032-11-27,47,3700
2032-11-28,2032-12-04,48,3701
2032-12-05,2032-12-11,49,3702
2032-12-12,2032-12-18,50,3703
2032-12-19,2032-12-25,51,3704
2032-12-26,2033-01-01,52,3705
2033-01-02,2033-01-08,1,3706
2033-01-09,2033-01-15,2,3707
2033-01-16,2033-01-22,3,3708
2033-01-23,2033-01-29,4,3709
2033-01-30,2033-02-05,5,3710
2033-02-06,2033-02-12,6,3711
2033-02-13,2033-02-19,7,3712
2033-02-20,2033-02-26,8,3713
2033-02-27,2033-03-05,9,3714
2033-03-06,2033-03-12,10,3715
2033-03-13,2033-03-19,11,3716
2033-03-20,2033-03-26,12,3717
2033-03-27,2033-04-02,13,3718
2033-04-03,2033-04-09,14,3719
2033-04-10,2033-04-16,15,3720
2033-04-17,2033-04-23,16,3721
2033-04-24,2033-04-30,17,3722
2033-05-01,2033-05-07,18,3723
2033-05-08,2033-05-14,19,3724
